ID,LOCATION,NAME,IMAGE
3690345,"59.842709,17.591801",Håga Bro,https://lh3.ggpht.com/5t_naeiK8_spFcafFqGVsjRSRXmv4fKyoELzP0trcs9d94RY1ZkuhIu-SGuujorsFv7nQEH3kaa6jiC5bdud
12012158,"59.871839,17.643487",Klätterställningen i kapellgärdsparken,https://lh4.ggpht.com/fqc9_zk4meVO-kNLZmw6uIlk6g_1PGjuJKTSZNv9G3iGTDSE2nNuqbnHQDRSVuoKjvKq9fxzHrKS9nXN_SW2
3690221,"59.829296,17.667711",Danmarksvandringen Fågelplattformen,https://lh3.ggpht.com/bVoHAxH4F6B9-l8DRRFGh_QSq1458YNo0t61YMzGfnvk6SRv7_6MwUlTARGECEJ-dcrRB1FHHweLkTtSROEs
44220852,"59.639553,17.10211",S:t Adai syrisk ortodoxa kyrkan,https://lh6.ggpht.com/9DzOevaUezG_PW8NTF9sqBZFR5k-uGXkn1Yamt-tfBmqL229RHOHgNhGJMEpa8sA-d5YZUhpOrym4O-Kwcc
44220731,"59.633922,17.062585",Utegym,https://lh6.ggpht.com/BEEkrBcN6Q6nNqp4AbOyCYOr3VXlOExRkYr5fA3Wu9v3wMKvM-9ZP_I5e29B9MveEKDU6ncoww42k_DScdUbtQ
25360,"59.877202,17.285562",Åland Kyrka Klocktorn,https://lh3.ggpht.com/WXUZq9AhlnsCvxST2mrqA8e1QqMHBdhdlNYkI0GoGsOyenboOWyG8X9wJQx2hFbJcB2xIqRdQf79X9R2FL760Q
49519419,"60.436437,17.77804",Österlövsta Kyrka,https://lh5.ggpht.com/XdTuMvlI-s8zSG0wZsWlcie2i8TX3l79mU72NuKUDkI5W7BgS2TqiuL_wJvJcVjK0iNLp9oUPXN9eceAIA
434240,"59.584072,17.506053",Gransätersrondellen,https://lh3.ggpht.com/dLHpc8-wu15TEShGHWgRI7rCQy-IJ1bf7wc7msVEmTaVeqW32KmtyDaM5vzIT1oXdF16fKbLwOrxscC-ZT_K
49519417,"60.422865,17.857602",Grefve Carl de Geer,https://lh3.ggpht.com/mVLg4xiupKmPUK4wxLCNcsTvnYV4T79qdmj01n-SAWnWOophJbe_V6oW-e_PPIT2rzDAwa-r-9Q5i3ZWtSKT
49519418,"60.408866,17.881714",Löfstabruks Herrgård,https://lh3.googleusercontent.com/5Mpv9IDqXZdir1_6rWYyN9PunFN2WYZufr6FCfdQEBXDwyvXgrQT6RI8bTCvA4dX8SJVh_fL0PSaQgMerM8Z
3689595,"59.793624,17.775188",Historical Site - Mora Stenar,https://lh4.ggpht.com/lRIqbDanujUWOj80sibgM5xlU9OcnsMErY7WhoKeUbMZj324ismZ0ow0_BOQ9jsceH9pi2CzCfbbiDUG6nE
49519416,"60.416582,17.879442",Lövstabruks Folkets Park,https://lh3.ggpht.com/qo8EaPB1o1y33YZ82U_XkjPQr6uT3DR2Y8guIK9kuFjP1mmq793SXP9KgNDKWPInpCvxCRnXisAHU3qK1jg
3690218,"59.833388,17.65133",Kronparkens Klockstapel,https://lh5.ggpht.com/xh1_-tjfMxZNYHf-iq5-5KAUwN3SgoqebGASIAyQA8CcZShkceztlk07A_gSzNvASqOwc2-w-vvPPo5KEG8
44220729,"59.63411,17.060584",PV,https://lh5.ggpht.com/ZEzfCv1aTd2FD8ClHQDlwNxd9Wfol7t20fgQfjxeRkFDQUhrBVslriAIwSwkvfYmzpZoRRA7kMrLnVxtf6U
3690331,"59.84248,17.639788",Lampinjon,https://lh3.ggpht.com/i6HscmFUY4qIaQpwgruZc6HWI72g2KocO98skNZeKLjP5umHzE5A--MQcQlG8EvBC4umYC9kRsGk9bIur9y3
12828383,"59.97204,17.566533",Högsta Bälinge Socken,https://lh5.ggpht.com/Pgx-r2MQcHREwBOUc94IwPbXi4do6IlkD_AJg8pi2K_AKoYz9U-no9p9LE79ArGQIbDCg4pccIRNsOxjeaOK
968015,"60.153117,16.929743",Tärnsjö Missionshus,https://lh3.ggpht.com/h5zy2IPZcT0ggG-3oHh0raJOCSEnpIfGyYKSFSxTqCps9TktCyLw7uPQ6eYpIdizB7dC1C2PSQeEBuirxjk
1088835,"60.629078,17.421628",Konst På Pelare,https://lh3.ggpht.com/cB2XAyzkuVOlx_FoPOI64y49YEM8TC8oCGxx2zsbhdzPjUQMvTA9FVDf6nGFpvJBm6jHCHwnCH9hiVCfV9oN
16781655,"60.172978,18.170206",Gimo Simhall,https://lh3.ggpht.com/Km3SMqfB5aTJbycw9Rt1PabS2OrhRuie28IbZPA30yaPIQwHiukJvCJXd5L7I_CQXimWV4SHn5yvu5dr6BS6Sg
16781656,"60.178235,18.170379",Old Bell Tower,https://lh3.ggpht.com/LUvbYD4zpdJevusiMIuc1bMjm_3m-bIUOQKyFAO4FwQ5ZvZwSg9JqrecURhZBDvfObLbcZTV6VfK9KU8vDFA
3689464,"59.814832,17.658676",Veterinärmedicinskt och husdjursvetenskapligt centrum,https://lh5.ggpht.com/mi_PrDtiOGuKlRoATdEO2uDsKnjVnCm9X0B-jgLrr9oFyct0sxLvuvVE3BbIe7g781rVRx_k9J5OznrB2SgW
16781657,"60.171481,18.184514",Gimo Vattentorn,https://lh3.ggpht.com/GMZRxs8x8hVLReaIzfirzO6wffsVN1bT7YX4LBjpB86-mI8ir1eb1KIjF6jvuOzIcYcuPi0h7uiqEWUy5LW0NA
12012174,"59.882463,17.623033",Tecken,https://lh3.ggpht.com/zSGDcA2LAfH3dqpW8TTAGQew4tKfwkfCHtfQlQ9VYsuLnJikFLvUbzDu4wqy4UWXtqFAag4a56NP71kS3Xte
3689462,"59.813467,17.658763",Fågeltrumma,https://lh3.ggpht.com/Y-5JtT5ELfYriZCkzewdCbIi6rK4Lu6xE3hrRo_FoHfRBENEgwUs4rz-pIcn7gtzjsZ6T9DcPNidvh7JivPl
564814,"60.649454,17.373206",Gränssten Uppland,https://lh4.ggpht.com/UGfLKK9sKo8oQ1y9Ly1wok-3p90HTvGlIgj2eMsVInNaSqBnY1RCqJl164xfqB9pqwNkAsT2IR_HYLxgXr4
776641,"60.633646,17.412918",Johannesgården Kyrkans Hus,https://lh3.ggpht.com/LEtfh3b6ORCaxuHcdqQSOqDuDz6_0iKw4NH6W1eU6Eju6pjO47CZ4LGZ3jxgcTWGIripM37rY6l92SHMYuA
72173,"59.62968,16.872956",Näcken,https://lh5.ggpht.com/fhngv9noqmV480RGGog-rrMTHXzTmehYYjZ_28Yt14csE0Ejd3X0P53xZuOXwMJlE0-ijgnPwRmdzpEpJ3xO
